"Row","Column","Correlation"
"Total_Coding_Sequences","Genome_Size",0.99267866743638
"n_genes_called","Genome_Size",0.948400592999446
"Genome_Size","Total_Coding_Sequences",0.99267866743638
"n_genes_called","Total_Coding_Sequences",0.967907383860096
"Genome_Size","n_genes_called",0.948400592999446
"Total_Coding_Sequences","n_genes_called",0.967907383860096
"contamination_portion","genes_retained_index",-0.958296110330373
"n_effective_surplus_clades","genes_retained_index",-0.955699852543515
"mean_hit_identity","genes_retained_index",0.972966713890096
"reference_representation_score","genes_retained_index",0.984701982932542
"genes_retained_index","contamination_portion",-0.958296110330373
"n_effective_surplus_clades","contamination_portion",0.999332779843448
"mean_hit_identity","contamination_portion",-0.929362549988064
"reference_representation_score","contamination_portion",-0.940047773643539
"genes_retained_index","n_effective_surplus_clades",-0.955699852543515
"contamination_portion","n_effective_surplus_clades",0.999332779843448
"mean_hit_identity","n_effective_surplus_clades",-0.927387131547352
"reference_representation_score","n_effective_surplus_clades",-0.937434300116077
"genes_retained_index","mean_hit_identity",0.972966713890096
"contamination_portion","mean_hit_identity",-0.929362549988064
"n_effective_surplus_clades","mean_hit_identity",-0.927387131547352
"reference_representation_score","mean_hit_identity",0.996251217795598
"genes_retained_index","reference_representation_score",0.984701982932542
"contamination_portion","reference_representation_score",-0.940047773643539
"n_effective_surplus_clades","reference_representation_score",-0.937434300116077
"mean_hit_identity","reference_representation_score",0.996251217795598
"X23S","X16S",0.91255914960311
"X16S","X23S",0.91255914960311
