"Row","Column","Correlation"
"n_genes_mapped","Completeness",0.916149859681347
"Total_Coding_Sequences","Genome_Size",0.981534205665225
"n_genes_called","Genome_Size",0.968162340444927
"Genome_Size","Total_Coding_Sequences",0.981534205665225
"n_genes_called","Total_Coding_Sequences",0.9961293839576
"Genome_Size","n_genes_called",0.968162340444927
"Total_Coding_Sequences","n_genes_called",0.9961293839576
"n_genes_mapped","n_genes_called",0.924264249408101
"Completeness","n_genes_mapped",0.916149859681347
"n_genes_called","n_genes_mapped",0.924264249408101
"mean_hit_identity","genes_retained_index",0.942888476173036
"reference_representation_score","genes_retained_index",0.984020730512226
"n_effective_surplus_clades","contamination_portion",0.96539902804102
"contamination_portion","n_effective_surplus_clades",0.96539902804102
"genes_retained_index","mean_hit_identity",0.942888476173036
"reference_representation_score","mean_hit_identity",0.980727646376681
"genes_retained_index","reference_representation_score",0.984020730512226
"mean_hit_identity","reference_representation_score",0.980727646376681
"X23S","X16S",0.991208187569878
"X16S","X23S",0.991208187569878
