"Row","Column","Correlation"
"Genome_Size","Completeness",0.918920241199442
"Total_Coding_Sequences","Completeness",0.918831131247155
"n_genes_called","Completeness",0.91951339969757
"n_genes_mapped","Completeness",0.918376570783099
"Completeness","Genome_Size",0.918920241199442
"Total_Coding_Sequences","Genome_Size",0.996183496724922
"n_genes_called","Genome_Size",0.99591186659551
"n_genes_mapped","Genome_Size",0.995891472965244
"Completeness","Total_Coding_Sequences",0.918831131247155
"Genome_Size","Total_Coding_Sequences",0.996183496724922
"n_genes_called","Total_Coding_Sequences",0.999834603102001
"n_genes_mapped","Total_Coding_Sequences",0.998873784470148
"Completeness","n_genes_called",0.91951339969757
"Genome_Size","n_genes_called",0.99591186659551
"Total_Coding_Sequences","n_genes_called",0.999834603102001
"n_genes_mapped","n_genes_called",0.999073537137737
"Completeness","n_genes_mapped",0.918376570783099
"Genome_Size","n_genes_mapped",0.995891472965244
"Total_Coding_Sequences","n_genes_mapped",0.998873784470148
"n_genes_called","n_genes_mapped",0.999073537137737
"n_effective_surplus_clades","contamination_portion",0.924781830129824
"contamination_portion","n_effective_surplus_clades",0.924781830129824
"reference_representation_score","mean_hit_identity",0.922495223594018
"mean_hit_identity","reference_representation_score",0.922495223594018
"X23S","X16S",0.990582016967651
"X16S","X23S",0.990582016967651
