"Row","Column","Correlation"
"genes_retained_index","Coding_Density",0.912053121056775
"reference_representation_score","Coding_Density",0.900116565136179
"Total_Coding_Sequences","Genome_Size",0.977741909468396
"n_genes_called","Genome_Size",0.954898916693649
"Genome_Size","Total_Coding_Sequences",0.977741909468396
"n_genes_called","Total_Coding_Sequences",0.995162975740405
"Genome_Size","n_genes_called",0.954898916693649
"Total_Coding_Sequences","n_genes_called",0.995162975740405
"n_genes_mapped","n_genes_called",0.93210496000725
"n_genes_called","n_genes_mapped",0.93210496000725
"Coding_Density","genes_retained_index",0.912053121056775
"mean_hit_identity","genes_retained_index",0.991874660466092
"reference_representation_score","genes_retained_index",0.996533063391607
"n_effective_surplus_clades","contamination_portion",0.999189264752599
"contamination_portion","n_effective_surplus_clades",0.999189264752599
"genes_retained_index","mean_hit_identity",0.991874660466092
"reference_representation_score","mean_hit_identity",0.997868864170632
"Coding_Density","reference_representation_score",0.900116565136179
"genes_retained_index","reference_representation_score",0.996533063391607
"mean_hit_identity","reference_representation_score",0.997868864170632
"X23S","X16S",0.992757876243013
"X16S","X23S",0.992757876243013
