"Row","Column","Correlation"
"Genome_Size","Completeness",0.913971232758658
"Total_Coding_Sequences","Completeness",0.912373601404669
"n_genes_called","Completeness",0.91335912322982
"n_genes_mapped","Completeness",0.911141827455183
"Completeness","Genome_Size",0.913971232758658
"Total_Coding_Sequences","Genome_Size",0.995607424597823
"n_genes_called","Genome_Size",0.995543593195058
"n_genes_mapped","Genome_Size",0.995650170349325
"Completeness","Total_Coding_Sequences",0.912373601404669
"Genome_Size","Total_Coding_Sequences",0.995607424597823
"n_genes_called","Total_Coding_Sequences",0.999895263815623
"n_genes_mapped","Total_Coding_Sequences",0.99888283265214
"Completeness","n_genes_called",0.91335912322982
"Genome_Size","n_genes_called",0.995543593195058
"Total_Coding_Sequences","n_genes_called",0.999895263815623
"n_genes_mapped","n_genes_called",0.998909930163061
"Completeness","n_genes_mapped",0.911141827455183
"Genome_Size","n_genes_mapped",0.995650170349325
"Total_Coding_Sequences","n_genes_mapped",0.99888283265214
"n_genes_called","n_genes_mapped",0.998909930163061
"n_effective_surplus_clades","contamination_portion",0.959143454666211
"contamination_portion","n_effective_surplus_clades",0.959143454666211
"X23S","X16S",0.987937094424793
"X16S","X23S",0.987937094424793
