"Row","Column","Correlation"
"genes_retained_index","Completeness",0.966179250171623
"mean_hit_identity","Completeness",0.945650027435348
"reference_representation_score","Completeness",0.951411206133665
"tRNA","Completeness",0.983210973716409
"Genome_Size","Contig_N50",0.952301775925658
"Total_Coding_Sequences","Contig_N50",0.951507825028867
"n_genes_called","Contig_N50",0.954377416387585
"n_genes_mapped","Contig_N50",0.953054860355827
"Contig_N50","Genome_Size",0.952301775925658
"Total_Coding_Sequences","Genome_Size",0.99561914935945
"n_genes_called","Genome_Size",0.995985411403112
"n_genes_mapped","Genome_Size",0.994892877309341
"Contig_N50","Total_Coding_Sequences",0.951507825028867
"Genome_Size","Total_Coding_Sequences",0.99561914935945
"n_genes_called","Total_Coding_Sequences",0.99966653443251
"n_genes_mapped","Total_Coding_Sequences",0.999548570191178
"Contig_N50","n_genes_called",0.954377416387585
"Genome_Size","n_genes_called",0.995985411403112
"Total_Coding_Sequences","n_genes_called",0.99966653443251
"n_genes_mapped","n_genes_called",0.999706662374831
"Contig_N50","n_genes_mapped",0.953054860355827
"Genome_Size","n_genes_mapped",0.994892877309341
"Total_Coding_Sequences","n_genes_mapped",0.999548570191178
"n_genes_called","n_genes_mapped",0.999706662374831
"contamination_portion","proportion_genes_retained_in_major_clades",-0.998124077136759
"n_effective_surplus_clades","proportion_genes_retained_in_major_clades",-0.993999088547966
"Completeness","genes_retained_index",0.966179250171623
"mean_hit_identity","genes_retained_index",0.969205846060577
"reference_representation_score","genes_retained_index",0.988026330681413
"tRNA","genes_retained_index",0.978666089618562
"proportion_genes_retained_in_major_clades","contamination_portion",-0.998124077136759
"n_effective_surplus_clades","contamination_portion",0.998831569470313
"proportion_genes_retained_in_major_clades","n_effective_surplus_clades",-0.993999088547966
"contamination_portion","n_effective_surplus_clades",0.998831569470313
"Completeness","mean_hit_identity",0.945650027435348
"genes_retained_index","mean_hit_identity",0.969205846060577
"reference_representation_score","mean_hit_identity",0.992982884946558
"tRNA","mean_hit_identity",0.948224622374521
"Completeness","reference_representation_score",0.951411206133665
"genes_retained_index","reference_representation_score",0.988026330681413
"mean_hit_identity","reference_representation_score",0.992982884946558
"tRNA","reference_representation_score",0.961778655686417
"Completeness","tRNA",0.983210973716409
"genes_retained_index","tRNA",0.978666089618562
"mean_hit_identity","tRNA",0.948224622374521
"reference_representation_score","tRNA",0.961778655686417
"X5S","X16S",0.988320144595135
"X23S","X16S",1
"X16S","X5S",0.988320144595135
"X23S","X5S",0.988320144595135
"X16S","X23S",1
"X5S","X23S",0.988320144595135
