"Row","Column","Correlation"
"Total_Coding_Sequences","Genome_Size",0.998908355971637
"n_genes_called","Genome_Size",0.998519460053263
"n_genes_mapped","Genome_Size",0.989435825215888
"n_contigs","Genome_Size",0.982658861672165
"X16S","Genome_Size",0.90654208473719
"Genome_Size","Total_Coding_Sequences",0.998908355971637
"n_genes_called","Total_Coding_Sequences",0.999941233009943
"n_genes_mapped","Total_Coding_Sequences",0.99370015658369
"n_contigs","Total_Coding_Sequences",0.977490846578549
"X16S","Total_Coding_Sequences",0.912567601211418
"Genome_Size","n_genes_called",0.998519460053263
"Total_Coding_Sequences","n_genes_called",0.999941233009943
"n_genes_mapped","n_genes_called",0.994440172765747
"n_contigs","n_genes_called",0.977177139720752
"X16S","n_genes_called",0.91412313274464
"Genome_Size","n_genes_mapped",0.989435825215888
"Total_Coding_Sequences","n_genes_mapped",0.99370015658369
"n_genes_called","n_genes_mapped",0.994440172765747
"n_contigs","n_genes_mapped",0.965747813202464
"Genome_Size","n_contigs",0.982658861672165
"Total_Coding_Sequences","n_contigs",0.977490846578549
"n_genes_called","n_contigs",0.977177139720752
"n_genes_mapped","n_contigs",0.965747813202464
"n_effective_surplus_clades","contamination_portion",0.954923059174823
"contamination_portion","n_effective_surplus_clades",0.954923059174823
"reference_representation_score","mean_hit_identity",0.902894729744433
"mean_hit_identity","reference_representation_score",0.902894729744433
"Genome_Size","X16S",0.90654208473719
"Total_Coding_Sequences","X16S",0.912567601211418
"n_genes_called","X16S",0.91412313274464
"X23S","X16S",0.944477143665707
"X16S","X23S",0.944477143665707
