"Row","Column","Correlation"
"Total_Coding_Sequences","Genome_Size",0.993494404969591
"n_genes_called","Genome_Size",0.993600197121122
"n_genes_mapped","Genome_Size",0.994480764131497
"Genome_Size","Total_Coding_Sequences",0.993494404969591
"n_genes_called","Total_Coding_Sequences",0.999794835839212
"n_genes_mapped","Total_Coding_Sequences",0.998739926175111
"Genome_Size","n_genes_called",0.993600197121122
"Total_Coding_Sequences","n_genes_called",0.999794835839212
"n_genes_mapped","n_genes_called",0.998971951454837
"Genome_Size","n_genes_mapped",0.994480764131497
"Total_Coding_Sequences","n_genes_mapped",0.998739926175111
"n_genes_called","n_genes_mapped",0.998971951454837
"reference_representation_score","mean_hit_identity",0.905733184067778
"mean_hit_identity","reference_representation_score",0.905733184067778
"X23S","X16S",0.988171622989732
"X16S","X23S",0.988171622989732
