"Row","Column","Correlation"
"n_genes_mapped","Completeness",0.916745998481065
"Total_Coding_Sequences","Genome_Size",0.981379144956142
"n_genes_called","Genome_Size",0.979412482406613
"n_genes_mapped","Genome_Size",0.968000314530081
"X16S","Genome_Size",0.904053109483648
"X23S","Genome_Size",0.904053109483648
"Genome_Size","Total_Coding_Sequences",0.981379144956142
"n_genes_called","Total_Coding_Sequences",0.999823613324434
"n_genes_mapped","Total_Coding_Sequences",0.971221021809692
"Genome_Size","n_genes_called",0.979412482406613
"Total_Coding_Sequences","n_genes_called",0.999823613324434
"n_genes_mapped","n_genes_called",0.970335927844511
"Completeness","n_genes_mapped",0.916745998481065
"Genome_Size","n_genes_mapped",0.968000314530081
"Total_Coding_Sequences","n_genes_mapped",0.971221021809692
"n_genes_called","n_genes_mapped",0.970335927844511
"reference_representation_score","genes_retained_index",0.923126465588553
"n_effective_surplus_clades","contamination_portion",0.902058708198176
"contamination_portion","n_effective_surplus_clades",0.902058708198176
"genes_retained_index","reference_representation_score",0.923126465588553
"Genome_Size","X16S",0.904053109483648
"X5S","X16S",0.905549567953086
"X23S","X16S",1
"X16S","X5S",0.905549567953086
"X23S","X5S",0.905549567953086
"Genome_Size","X23S",0.904053109483648
"X16S","X23S",1
"X5S","X23S",0.905549567953086
